dm1,dm2
-0.08936884125672745,-0.03603783188144816
-0.08905162880264567,-0.03661551033110472
-0.08904609521164066,-0.03660989627488651
-0.0888662570645784,-0.03587798222017143
-0.08932419957862442,-0.03598329452601065
-0.06559250244386647,-0.037621542411904275
-0.0890128755368738,-0.036505822123263636
-0.08887573060005256,-0.03559433188113959
-0.08905274726222066,-0.03661315335399599
-0.08905295830989282,-0.036610817125188856
-0.0894589107148209,-0.035967218206679086
-0.08899241867135997,-0.03633812216491304
-0.08880659735957484,-0.03572973855052354
-0.08901967206529625,-0.03643935177551159
-0.08936625055742864,-0.03604576197399758
-0.08937195410033796,-0.036041307583144125
-0.0893677614739846,-0.036030096210565986
-0.08901785969248645,-0.03642833922010703
-0.089368919578812,-0.03598645532694776
-0.08897711623563491,-0.03628923869288013
-0.089370324897918,-0.03604377745927717
-0.06582825153683249,-0.03760559322196649
-0.08934139765083984,-0.035956286176473146
-0.08903436253317396,-0.036626543494172256
-0.08913445189747385,-0.03360802548921255
-0.08908845783899176,-0.03306526858972738
-0.08905066757696818,-0.03659832022717159
-0.08902890198788654,-0.03647977150027216
-0.08891507843213227,-0.036161122206224444
-0.08945993986225384,-0.035956673250354426
-0.0893496636687973,-0.03601421949650715
-0.08932942775404208,-0.035982060729561734
-0.0884274207596775,-0.03600119801893557
-0.0894535222513654,-0.035956418500937504
-0.06570831019271392,-0.03761851036563396
-0.08930932055132508,-0.03608490627469642
-0.08932549291026275,-0.035975047956193155
-0.08935594337067716,-0.03604267880533032
-0.06585589940909223,-0.03761123668887258
-0.08921811202174604,-0.03404174375246487
-0.08904730402873179,-0.03661804339191321
-0.089045716228714,-0.03656765217538869
-0.08886365791298739,-0.03586971592223782
-0.08905262521173521,-0.036613722875554165
-0.08894368266283625,-0.036237992818227344
-0.08930918545474595,-0.03608452364390779
-0.08819954949754369,-0.03601006208261541
-0.036509130073892296,-0.038007207134668895
-0.08904562226154938,-0.036609368034455275
-0.08894939155473079,-0.03624456952344842
-0.08932946238175232,-0.03599545324411475
-0.08893901797618703,-0.03621436058498821
-0.08905165011804379,-0.03660716277043225
-0.08903044048826995,-0.03662735040745641
-0.08929883999974997,-0.03529532532307854
-0.08913337810567003,-0.036224655358218956
-0.08904841365708896,-0.03660755709057832
-0.08876335764725632,-0.03591810084747149
-0.08930177615889826,-0.03608278097168899
-0.08896451500370828,-0.036272324256853616
-0.08928616385712643,-0.036980033857181155
-0.08926862043126936,-0.035949449913158224
-0.08904549582858252,-0.036617650764826266
-0.08931342069930114,-0.036082132541405826
-0.06683148997942406,-0.037564542044546304
-0.08921965553996007,-0.03583988781650267
-0.0893209787354961,-0.035998750525650894
-0.0888950691053919,-0.03611586805844419
22.57315527779385,-0.0848599717991288
-0.08932982710280243,-0.03598704451709113
-0.08932435417975762,-0.03597883367889773
-0.08936279079174139,-0.036039188477989786
-0.07659023039634678,-0.03773647133738408
-0.08879319322438516,-0.03589790732832976
-0.08926587323921924,-0.03597920657611688
-0.08932910805101739,-0.03599975147491094
-0.08903487151050704,-0.03651097281289412
-0.08897742506293282,-0.03629807440562015
-0.08946454287613916,-0.03594089798673282
-0.08933337431650759,-0.03606564489752118
-0.08914004570375378,-0.012520621451428656
-0.08882339407249985,-0.03553587995887069
-0.08932681918769549,-0.0359802552993893
-0.08892798607872181,-0.036175484457847656
-0.08905374870156665,-0.036615504926862524
-0.0893301590521897,-0.03599257594105823
-0.08885548370615884,-0.03571154038513259
-0.08878541300668064,-0.035854071978095425
-0.08889089109681891,-0.03612799424537867
-0.08905004207298783,-0.036615278639720895
-0.08892826020054834,-0.03617306824667342
-0.08917479222537714,-0.03356608966783538
-0.08933070149702642,-0.0359904823836791
-0.08898908043330685,-0.03633138717196742
-0.08927062961658673,-0.03593701787303911
-0.08901897648535341,-0.036606982651243736
-0.08946838816523772,-0.03597630344177491
-0.08886959834753297,-0.033769995423453374
-0.08890549886170875,-0.0361745944120123
-0.08931438806621929,-0.036080163475666546
-0.08936689537833076,-0.03601809550140035
-0.08929782757369162,-0.036122271777336665
-0.08936055647364892,-0.035996110104891094
-0.08829373031520985,-0.03598603341299306
-0.08931437255727075,-0.03598268981547876
-0.08897462142860439,-0.03627424964059796
-0.08934573480073117,-0.03602342237088694
-0.08881838317012168,-0.035896624658195486
-0.08933319015738793,-0.03599993406943118
-0.08932084719733434,-0.03598043403189069
-0.08904252669617016,-0.036610813358255806
-0.08893100043597184,-0.03621025575585339
-0.0890484086182042,-0.036600545066217585
-0.08933455806249403,-0.03599936602321525
-0.08902280604042676,-0.03661539604157154
-0.08904007809859378,-0.036594710461123885
-0.08897429993235695,-0.034198330091249
-0.08902397667986689,-0.03662460458216004
-0.08904997302935927,-0.03659277435379839
-0.06555826857443406,-0.03761773461171006
-0.08935800608559305,-0.035902005477169256
-0.08895794868454725,-0.036067322342473236
-0.08909786161649015,-0.02737010256144529
-0.08934276389086829,-0.03598439400489009
-0.08882111741341658,-0.03556288136862441
-0.0893289585483549,-0.035974305594424896
-0.08904381014094725,-0.03659375841680962
-0.0891070426831271,-0.028130975282015275
-0.08931748596539438,-0.03598061519100652
-0.08931071250463499,-0.03598209685931277
-0.08904952598093828,-0.036600965613710366
-0.08904924665975368,-0.03661403420209067
-0.08932612993955076,-0.035963472857787095
-0.08896878755888,-0.03627966251203567
-0.08929904090462022,-0.03595096538505293
-0.08932935928382213,-0.03599174311288375
-0.06562693850682348,-0.0376174228765565
-0.07350726713420103,-0.03721390430580761
-0.08895483224181173,-0.03600570610421317
-0.08898814088307522,-0.03632500672790186
-0.08932660576804385,-0.035974909026876084
-0.0888786528334931,-0.03583658204209384
-0.08897925356179624,-0.03630861210290205
-0.08905245284724933,-0.0366045073017105
-0.08889650870236578,-0.036110138925718224
-0.0892640668676042,-0.035925866591338555
-0.08904618962609581,-0.0366200501387914
-0.08931918820889219,-0.035950090225212734
-0.08859459709210628,-0.03583010394931159
-0.08904758247263231,-0.036620972033877236
-0.0894637148778689,-0.03597076369924627
-0.08936791159867333,-0.03604711709877292
-0.08894331677886863,-0.036237909994635775
-0.0892689602052326,-0.03592637530581519
-0.08936970698869369,-0.03601092925481745
-0.08905390714216892,-0.03661569752253612
-0.08898901452536226,-0.03632659956843926
-0.08888691228830625,-0.03589303187659117
-0.08904988105257554,-0.03662158247523825
-0.08931871390011886,-0.03607690586179899
-0.08932179498966433,-0.035984438686345196
-0.0893693880017368,-0.03597983480094326
-0.0890722501387976,-0.03612558315690297
-0.08929844705566062,-0.035254802822550745
-0.08933247457264547,-0.03599982770250767
-0.08933078480466942,-0.03599145051070878
-0.08930069378805779,-0.03593785050437111
-0.08931518876870614,-0.03593746335397975
-0.08894536155680595,-0.036244202251779864
-0.08946333021620155,-0.035960390213515527
-0.08898370417559048,-0.0363160981751001
-0.08930805499880905,-0.03589589333437682
-0.08945741631743266,-0.03597140426090506
-0.08937019257536187,-0.0360026120526019
-0.08934842633603843,-0.03605082184365968
-0.0890308227826541,-0.03213832831703075
-0.0891773293312322,-0.032200938615792186
-0.08373152906231433,-0.03643362879242492
-0.08946452993103779,-0.035966715529242375
-0.08894323332122812,-0.0362171966263533
-0.08897497805717178,-0.03627338593586676
-0.08904865541687365,-0.03661327061863959
-0.08902385288401367,-0.03645817222189735
-0.08931570634931865,-0.035967879088333925
-0.08932575105907936,-0.03607372871011691
-0.08932290925615569,-0.03596603926266637
-0.0712675777589244,-0.03738151078755488
-0.08932445500961808,-0.03597367755052552
-0.08932424221728727,-0.035990075260836654
-0.08905062871847563,-0.036597925777422005
-0.08378258094068307,-0.03643042659381458
-0.08890935154355817,-0.03551755328913037
-0.08905137941211146,-0.03661507769668241
-0.08947107286560223,-0.03597875286438138
-0.08937081374116781,-0.03602925092712683
-0.08905247327878318,-0.03661710014758442
-0.0893143504119851,-0.03596971851264849
-0.08905107286267003,-0.03661669006087467
-0.0890469053854957,-0.03659346882130871
-0.08835569125014392,-0.03597610896800761
-0.0888878560479998,-0.03562813074164955
-0.08905283144824563,-0.03661333680586078
-0.08875970557029592,-0.03589574576972404
-0.08899920106264522,-0.03661553942491686
-0.08937199980944328,-0.03602451072105016
-0.0883355811248402,-0.035024471349425476
-0.08921165768551359,-0.03479180374189767
-0.08932226574479785,-0.036005496955968656
-0.08932261850008605,-0.03594108675313885
-0.08882524598619411,-0.03550113335075217
-0.08921225102067541,-0.034575732548299286
-0.06982010418878877,-0.0374494135233593
-0.08894262779234081,-0.03621748763005282
-0.08932744754603356,-0.03596291043093758
-0.08932355655557295,-0.03593490986874297
-0.08936290596064742,-0.03595305739948913
-0.08900128317684389,-0.03637232031136592
-0.07642111848695429,-0.03768345573754121
-0.08891792055858293,-0.035777665003670876
-0.08901617177256226,-0.036423534010404914
-0.08905120884474563,-0.0366130666729486
-0.0893239972173341,-0.03594338663806845
-0.06770472344617665,-0.037531673796651184
-0.08904858330802215,-0.0366150017609036
-0.08905294735305037,-0.03661241291099251
-0.08895285028399763,-0.03510776849234587
-0.08933224895576768,-0.035991455602238424
-0.08932915759414185,-0.0359980492939155
-0.08437508300450128,-0.03633369874440524
-0.0892978350318435,-0.03597774788081938
-0.08932344442955283,-0.03598707059327649
-0.08898503536161671,-0.03631556864852878
-0.08897437501317464,-0.036291238607936115
-0.08936956322042781,-0.03603072177740515
-0.08936448105907595,-0.036017705483747144
-0.08932662070998253,-0.03599628004960175
-0.08889650617182719,-0.035904890611662875
-0.07107462335821405,-0.03739426481167392
-0.08882077929282317,-0.03599103101933209
-0.08937516434990601,-0.03603220897187153
-0.08905176605488103,-0.03660657147614173
-0.08937324721828659,-0.03603915914298893
-0.0893271115490329,-0.03598465640100411
286.0566487483706,0.025388586622520123
-0.08894543511104373,-0.03624623518629714
-0.08931267667826302,-0.03589705812184349
-0.08383015071967782,-0.036422395574044794
-0.08894990097373942,-0.03623875810811326
-0.08899477834726525,-0.0363523775538033
-0.08946104638806691,-0.03596475565610106
-0.06574474557266125,-0.0376160057060768
-0.07149482338125579,-0.03736561465004439
-0.088996554161194,-0.036354242944618746
-0.08873091543877225,-0.036061825176968876
-0.08932843321168259,-0.035972295639133504
-0.07004561928014554,-0.03742198021009538
-0.08881401812865448,-0.035796347746066534
-0.08917049197262654,-0.03605089596686232
-0.08826770274173952,-0.03599994770363539
-0.08899773643090317,-0.03636119164935706
-0.0890420161856602,-0.03661415933200873
-0.06523525464154478,-0.037620502415352045
-0.08905294065286198,-0.03660485809965331
-0.08896749291529037,-0.036277546379152294
-0.08947036671909206,-0.03597789397061517
-0.07182968667948998,-0.03734264586897003
-0.08898555645836705,-0.03630389475455545
-0.08905360031836096,-0.036620590447538015
-0.08945982044111038,-0.03596491416089929
-0.08932284420467133,-0.03595075615304261
-0.089050551811192,-0.036602480730060755
-0.08904336534355838,-0.03654781033481947
-0.08891110908247436,-0.03578609663351851
-0.08898700710737524,-0.03633404672455177
-0.06573057985389898,-0.03761654763298368
-0.08886346987015513,-0.036029197396716436
-0.08888602236359093,-0.03590601587531692
-0.08875289785225272,-0.03559153443335559
-0.08905243760326643,-0.03661042631348493
-0.08902725949240976,-0.036487289666861995
-0.08905246838384306,-0.03661292388948505
-0.08929174719721647,-0.035915763387371506
-0.08900285377109811,-0.036379019553796646
-0.08936779320753377,-0.036039423397158564
-0.08930343773764314,-0.03592844559555304
-0.08910275627663151,-0.02689250392097172
-0.088852809637543,-0.03618271143832535
-0.0892882705534748,-0.035958541436788026
-0.08905101431334128,-0.03661716253515756
-0.08925775078874255,-0.034768270516885344
-0.08834590711695571,-0.03594511633108195
-0.08904754342001264,-0.036611819377883735
-0.08946682184174821,-0.035973154218371314
-0.08933248616529459,-0.035996593768911705
-0.08902953965165025,-0.036490137379921794
-0.08937313298174739,-0.03603498148720848
-0.08912810543345974,-0.03351957532840338
-0.0887801244414579,-0.03590273591492109
-0.0888964235605713,-0.035912756826211874
-0.08932330886700104,-0.03595406121534355
-0.08937138054760381,-0.0360248035023738
-0.089034614592041,-0.03660983198352346
-0.0890441832419113,-0.03660095335744428
-0.0837554633575702,-0.03643122901225098
-0.08946336595398305,-0.035971846148135596
-0.0732852753391343,-0.03749589410781115
-0.08936911282605572,-0.03604704922749865
-0.08946784502894917,-0.035975167599452185
-0.08890984727242433,-0.03587512267712997
-0.08904588611029568,-0.035944659427136344
-0.08885325796750372,-0.03577446748203601
-0.08937068831186705,-0.036015670776445845
-0.08936829185863128,-0.03603313690404891
-0.08899417956347652,-0.036349314579944905
-0.08933666419016775,-0.035991052782329724
-0.08947160622241006,-0.03597926996948515
-0.06555935482727662,-0.03761922144659865
-0.08902142222392995,-0.0364461461131484
-0.08888856362435417,-0.03588209083354378
-0.08936555632365384,-0.03604065506545927
-0.08947026432013301,-0.03597858923588683
-0.0888640880703991,-0.035774237470524065
-0.08904887706334058,-0.03661338039558193
-0.08947016653471472,-0.035976020712838105
-0.08903662620074472,-0.03662623374124887
-0.0893694221503314,-0.03603238214700111
-0.0890428331042907,-0.03662010202939323
-0.0893641722129632,-0.0360412915037256
-0.08914912146437207,-0.03291324224537023
-0.0893046006627955,-0.035929528742321026
-0.08937204452889778,-0.036021172160588436
-0.08903958775740035,-0.03654269990145757
-0.08902572066935263,-0.03647598485465728
-0.08929218715173186,-0.035316983487102105
-0.08922881981035602,-0.03420486532743726
-0.08931717295792582,-0.035895317938072796
-0.08895969784656163,-0.03625106028009113
-0.08935199401238073,-0.03602553745844417
-0.08932347269841917,-0.03597487758686866
-0.08946915147047796,-0.03597700725661412
-0.08932903119371897,-0.03599747953667591
-0.08936443264010156,-0.036046149188029904
-0.08931637669301638,-0.036005926668405255
-0.08927976615062046,-0.03596151265649864
-0.08896138462237543,-0.03627648893655361
-0.08928066110965326,-0.035923897915212104
-0.06603089100426747,-0.037602030630058
-0.08898199465248732,-0.0362987462787545
-0.08933044500174052,-0.03599173009067331
-0.06564259935639465,-0.0376194823788657
-0.0893331484913872,-0.03599177990690987
-0.08946212632166768,-0.035966839371027556
-0.08904761822342935,-0.036614125847624385
-0.08937115093003836,-0.03603421597205472
-0.08905199822725372,-0.03661562642060232
-0.08936723362841324,-0.035985765306184074
-0.08946008586923758,-0.03596201024009194
-0.08937099950288477,-0.03602514996093338
-0.08875634493689699,-0.03596522659171607
-0.071157485297057,-0.03739353862380829
-0.08931749682555246,-0.0359457673649798
-0.0890438305216597,-0.03661348221144775
-0.0889132084039909,-0.03615318510916246
-0.08899648265129388,-0.03634070046968963
-0.08947140906085248,-0.035978973862117486
-0.08899178340031429,-0.03633765499637355
-0.08882479546266062,-0.03531814048793558
-0.08936133409112453,-0.03596668106481374
-0.0842751957305022,-0.036371150764747534
-0.08903115416801342,-0.03648666942054559
-0.089044849685091,-0.03659667524324072
-0.0893676817241415,-0.036037841195328046
-0.06501466321227495,-0.03762904004365434
-0.08378838446276182,-0.03643024617122112
-0.08935158801050466,-0.03601162997231932
-0.07511748221822706,-0.03757006633183147
-0.08936294153239749,-0.03603623009748676
-0.06575595216324684,-0.037616309442183075
-0.08887471653872508,-0.03512300135699006
-0.08946496029798734,-0.03597232958809697
-0.08937436635827817,-0.03604395495883369
-0.08895849890808827,-0.03661313798660675
-0.08894836137196095,-0.03624096215563393
-0.08945299630522154,-0.03595925619154195
-0.08889170892641249,-0.03610236980143769
-0.08895497993535552,-0.036253158970777924
-0.08890233280134467,-0.035913211171803475
-0.08896922814337979,-0.0362806122331816
-0.08929245164029795,-0.035962116218584673
-0.08834819949954029,-0.03596365283948841
-0.08904631797183052,-0.036599633178938266
-0.08937093858985959,-0.03603866975735104
-0.08937089114855569,-0.036035648113956625
-0.08937229138310716,-0.03602697040529737
-0.08946919068143812,-0.03597605233847897
-0.08947018579661536,-0.035978119568570395
-0.08911246504334572,-0.036776362539815144
-0.08889783371694011,-0.035912989639626185
-0.08934448674898267,-0.035817529642312475
-0.08932839932588227,-0.03597999855345687
-0.08945742900186701,-0.035962765887106674
-0.08936438880987456,-0.035935247759401205
-0.089111456336813,-0.033837355879201475
-0.08931415152969745,-0.036086847928905215
-0.0894618678950244,-0.035971754741060444
-0.07663397144434712,-0.0376444505123204
-0.08931602938728979,-0.0360888391918924
-0.08931336766201217,-0.03592931440637974
-0.0890481202631699,-0.036618245588828764
-0.08881485549485428,-0.035940836377282785
-0.08904739921857585,-0.03662105943697617
-0.07149618300805564,-0.03736677776594734
-0.08930646533694107,-0.03591115442016707
-0.08882137467693654,-0.03501864848940005
-0.06657634837398031,-0.03756410027916798
-0.08819645313053176,-0.03510467523271957
-0.088821210175051,-0.03500129968336925
-0.08904647892454107,-0.03662292653969525
-0.0894638947538546,-0.03596996898507354
-0.08881887642753215,-0.03558465204361837
-0.07144842324212396,-0.03737453944071613
-0.0893743525610205,-0.036038861447099724
-0.074125104195644,-0.0371724467449331
-0.08894042939765871,-0.036245609880713354
-0.08933106114205577,-0.03599851982463407
-0.08888378826194591,-0.035753832780225855
-0.08929908623091676,-0.03595026677929038
-0.07646737640514883,-0.03773661782435211
-0.0889983870200275,-0.03635964271593879
-0.08900182860863658,-0.03637712282982118
-0.08862811462022047,-0.03603094831669753
-0.08932665367851382,-0.03596411608312722
-0.08894867862284972,-0.03625161331364432
-0.0656456008238868,-0.03761934624690739
-0.08891749623494459,-0.036168061583233616
-0.08931783228643751,-0.03598469256614639
-0.08891468676733398,-0.03530664647852514
-0.08904541375955743,-0.036622159061660976
-0.08904362812781712,-0.03661543979922419
-0.0893216884536765,-0.03598734105393153
-0.08896391698019619,-0.036267910197686756
-0.0890480870931579,-0.03662075595778489
-0.08937507283600557,-0.03603988762347731
-0.08932796732586128,-0.03603181839745212
-0.0890525154121661,-0.03661166502574869
-0.08889084441428562,-0.03574419045513269
-0.08898200365699592,-0.033989652427450764
-0.08896982663357272,-0.036292769461309216
-0.08896149170806521,-0.03625520498068711
-0.08904991917584439,-0.03660643446333271
-0.08946225482797017,-0.03596930425351889
-0.08932771633958138,-0.03599901873409892
-0.08933056105517226,-0.03598464362298499
-0.08913965997769355,-0.03232146652189092
-0.08904926195771508,-0.03661335039813061
-0.08936938770292346,-0.03601021464042458
-0.08904678697021429,-0.03660047732307324
-0.08932797267843091,-0.03596862844707424
-0.08933047550136251,-0.035980462984209614
-0.08936928232300312,-0.036039132548694085
-0.08936834341912762,-0.03603568030554834
-0.08936950251279435,-0.03603830931687585
-0.08889543165173427,-0.035904997444673604
-0.08937212089430141,-0.036037839519431125
-0.0677364315691423,-0.03752983233991782
-0.08936964259798996,-0.03604774180592874
-0.0890528530630253,-0.03660794305053861
-0.08896977808311159,-0.036277520667224276
-0.07610512775827233,-0.0374755470526197
-0.0894570718874104,-0.03597029812256343
-0.0892723426856846,-0.03541669080275623
-0.08937272310040172,-0.036041151498492095
-0.08895154387801149,-0.036256530759221604
-0.08935054421177598,-0.03602637393454162
-0.08930769864281068,-0.035927787106655305
-0.08819381483925957,-0.03508578264223957
-0.08937197354554292,-0.03602084703190315
-0.08937509209884922,-0.03604245958998107
-0.08946062368710385,-0.03595367246271829
-0.08902888444144291,-0.03662426037224957
-0.0890240333356682,-0.03645690283955007
-0.08903174979156722,-0.036487901535480975
-0.08936031769765183,-0.03601984554354744
-0.08937292753128433,-0.03602987939820443
-0.0894611162740467,-0.03595966013219556
-0.08932534358779438,-0.035989763043288464
-0.08822993467309805,-0.036013776367572206
-0.0889918276765704,-0.0363410713043017
-0.08946967035929237,-0.03597718778446636
-0.08912626649255039,-0.036219348616735404
-0.08946261422504692,-0.03596572206487841
-0.08905174468454588,-0.036609852927644765
-0.08915715119027526,-0.03307390350216107
-0.08904681164622981,-0.036620187863881964
-0.08931116416214417,-0.035926203321925164
-0.06556345099357531,-0.03761863334280616
-0.0889225922604404,-0.036259879452824724
-0.08904787166152932,-0.036599904547361076
-0.08914450804516437,-0.0358371126378276
-0.08931729534061539,-0.0359838998247735
-0.08946982325876038,-0.035976832266832896
-0.08932908384994699,-0.03562773668041063
-0.08896451689769418,-0.03568078301445297
-0.08937181715205597,-0.03602714454614301
-0.0893285106068928,-0.03599256177923705
-0.08905237043415999,-0.03660519121975554
-0.08932604174283547,-0.03595799052779636
-0.08933157695891103,-0.035987156482557
-0.08383989680472126,-0.03641678872111207
-0.0893304200437425,-0.035992966941415995
-0.0889811990959886,-0.0362926631356295
-0.08925303382685865,-0.035929300789247
-0.08882535074090782,-0.035537454846954634
-0.08904869190406749,-0.03660032756757872
-0.08932933314630082,-0.035942794958402385
-0.08928428913722976,-0.03592836808812732
-0.08929302482921707,-0.035957207452778465
-0.08933194874116278,-0.036000520077193766
-0.08937187653148504,-0.03602115026515622
-0.08889857025784324,-0.03491473926629358
-0.08903011009349798,-0.03648172395264973
-0.0893722272388026,-0.03603760128940902
-0.08925767029988144,-0.034860572996579055
-0.08932729610912019,-0.035987445089595
-0.08937424300782425,-0.03603296894212398
-0.08932125088558138,-0.035942257794383016
-0.08933262819148069,-0.03600246373797848
-0.08904878550814345,-0.03660679898654299
-0.08902562820758282,-0.036543747252301056
-0.08895233420899251,-0.03625988690003233
-0.08902931575475981,-0.03647371166973281
-0.08904523624136283,-0.03661326068707895
-0.08946674715681797,-0.03597360243090936
-0.08936657192213777,-0.03603466456608098
-0.08931548928384063,-0.0359191932232252
-0.08890158621596807,-0.03591555318257794
-0.08932850061088349,-0.035976757293079475
-0.08930822280664828,-0.03595414859669106
-0.08895920300150414,-0.036267391104563604
-0.08905286382516897,-0.036611892636855
-0.0893212372557865,-0.03595244058083894
-0.08933480170897531,-0.036000279889482796
-0.06685862703936915,-0.03756681094267076
-0.08936824208728483,-0.036042736987860806
-0.08895305610689695,-0.03411413352739101
-0.08880990769955088,-0.03594857330205501
-0.08905200765208432,-0.036600593153268204
-0.08904559790044995,-0.036592875434932996
-0.08936566890360514,-0.03604496630985031
-0.08904938399036177,-0.036612047552021076
-0.08932856289584232,-0.035981080192737665
-0.08893384680491769,-0.03600004000848602
-0.08904938342604875,-0.03661771531481846
-0.0892387741791094,-0.0369266288182874
-0.08892129761521032,-0.0361865374808682
-0.08893550941989378,-0.03621727825691457
-0.08936915968596902,-0.03603574801522813
-0.08937163741035024,-0.0360361095282154
-0.08381887729874136,-0.03642914278462826
-0.08904661325927023,-0.03659878862323502
-0.08946024690300487,-0.035967093781398736
-0.08049041510447894,-0.036810030415747604
-0.0890467298527729,-0.0366147606789526
-0.08936723458739472,-0.03603751453966542
-0.0890435523687598,-0.03662252422764329
-0.08937327899350954,-0.03603102761511511
-0.06473911975940286,-0.03761119498722012
-0.08912697219317138,-0.036796907998826095
-0.08890131867881161,-0.03591090246671624
-0.089321940218743,-0.036015112965214716
-0.07652014619929418,-0.03777045470559733
-0.08932354485892062,-0.035985333055628566
-0.08832816603337001,-0.03597636016460695
-0.08895002418560083,-0.03623899630975727
-0.08930795995608008,-0.0359155053849618
-0.08924323656705532,-0.03602429277688341
-0.08890022282267432,-0.035911858416548245
-0.08899688245185718,-0.036282973855447806
-0.08902675142628243,-0.03662381017616331
-0.08898807939750084,-0.036333687297868
-0.08933826640428373,-0.035997745398193795
-0.08904678223795742,-0.036605328973457266
-0.08890239481311815,-0.0359048464216027
-0.0889231354400034,-0.03579676543700898
-0.0882334350843838,-0.03601324006199585
-0.08390794089393544,-0.03641148342084371
-0.08904964953301382,-0.036614846708337985
-0.08946945526661002,-0.03597694814170986
-0.08912778894809605,-0.03331175849568299
-0.08932481075598214,-0.0359625917856185
-0.08909117616083968,-0.03620970255107829
-0.08931320252965415,-0.03591988607558673
-0.0891936451638854,-0.03608870204686367
-0.08893347490979528,-0.03620614388628855
-0.08933376200564822,-0.03600294594427788
-0.08901674694392274,-0.03642988945050229
-0.0712417038418569,-0.037366882101374774
-0.08897399254226078,-0.036294714304022986
-0.08904805533059482,-0.03661382740100367
-0.08905332301622965,-0.03661366635775093
-0.08897375107581033,-0.036289976880435316
-0.08933056243965358,-0.03599097752931484
-0.08895376495731645,-0.03625917164060144
-0.08932440020616066,-0.035961636035374986
-0.08905154320112912,-0.03661632393423129
-0.08898551049833878,-0.03631316331066492
-0.08876414747646355,-0.03583133637717857
-0.08930901414258491,-0.03596377772328375
-0.08932562433937864,-0.035960939754326904
-0.08910767250379066,-0.027624810458058202
-0.08905036350068811,-0.036622036422280006
-0.08903034386616343,-0.03662729156976787
-0.08905062902375939,-0.03660662074169768
-0.08882459654152088,-0.035517954226706575
-0.0765416030868526,-0.03774707687538775
-0.08904916771419573,-0.03661465246838882
-0.08904750665250198,-0.03657814026743063
-0.08834667704928453,-0.03597035183075097
-0.08937232886800202,-0.036037372911454806
-0.08821777928775949,-0.036013321873486076
-0.0893475900474307,-0.0358724478488951
-0.08936150586995817,-0.03602546602775598
-0.08916355892017014,-0.03587677183731939
-0.08889812567947997,-0.03557902830814587
-0.08897921954101527,-0.036310231010681406
-0.08918174153841359,-0.03356705275091886
-0.08932722457814839,-0.03597603372794938
-0.08890940459032434,-0.03588356775427265
-0.08893963281544437,-0.03624298481138457
-0.08932154936018798,-0.03593747495040478
-0.0893605596671064,-0.03592217287363848
-0.08896512374636661,-0.03581863789525767
-0.0893226677750894,-0.03595661218958249
-0.0893722839142004,-0.03603275378007004
-0.08899753548834419,-0.03636124098659887
-0.08937447563659555,-0.03604217552167604
-0.0889421637893524,-0.036233583051088654
-0.08931977329006313,-0.035951401770547335
-0.08936134618129613,-0.03604069000383399
-0.08911993214314672,-0.03600345608619481
-0.08929988853096192,-0.03590149498916665
-0.08936911639596297,-0.03603387368181578
-0.08900221599554103,-0.034511232363094106
-0.08945830033299747,-0.035973694287995704
-0.08934908746775012,-0.036025185253439146
-0.08928659859681816,-0.03541839052384609
-0.08890531589271018,-0.03599389939043558
-0.0890423943225609,-0.03654744520322845
-0.08538281491839368,-0.0361742719412365
-0.08897667996445896,-0.036280915231729785
-0.08891553807308705,-0.036160760308438594
-0.09797223526526197,-0.049010437242650355
-0.08936891294362512,-0.035993322465366004
-0.08946354932445501,-0.03595668932210717
-0.08897193211671045,-0.03628952228440393
-0.08932493784673302,-0.03596540503854345
-0.08936867930133506,-0.03603920314491141
-0.08922746783448313,-0.036085611242270776
-0.08931208338269443,-0.03598522820219642
-0.08932838612073027,-0.03597405875957283
-0.08904429009920817,-0.036613122411222956
-0.0890422874133879,-0.0366193422107153
-0.08878115089133516,-0.03581143880516472
-0.08876852471702719,-0.03585597871050086
-0.08904686853719944,-0.03658227020454577
-0.08933376869604165,-0.03600427626064923
-0.08930712228418249,-0.03593681833066189
-0.08946128628381689,-0.03595936247769224
-0.08931208186386877,-0.03591672071524375
-0.08937300378776045,-0.03511367239984042
-0.08936446354537991,-0.03602719880865965
-0.08937310867919972,-0.036034277511261724
-0.05826488095111163,-0.03760201604795363
-0.08932490244820339,-0.03598290722880451
-0.08904816140505528,-0.03661957059851313
-0.08935737795503298,-0.03602189529529072
-0.08932114288959132,-0.03598928973372055
-0.08898671750783428,-0.03632631150805074
-0.08932536392614471,-0.03597494078248207
-0.08878729119540588,-0.03580303971500006
-0.08920768692019747,-0.034486345890648404
-0.08930648724022604,-0.0359791816537238
-0.08932968014214718,-0.035983222905940505
-0.08903491744165523,-0.036606407992107425
-0.0893293060611423,-0.035991945862338434
-0.08895823877133716,-0.03625086388220465
-0.08895559779031957,-0.03624697762913247
-0.0893637143017652,-0.03604328263598072
-0.08946239270934439,-0.03597014736948145
-0.08891262590257284,-0.03663369762483313
-0.08932643156080197,-0.03598630554111381
-0.08898097360936916,-0.03631438824075451
-0.08905263596379591,-0.0366069970417966
-0.08902643855863954,-0.03646229719733567
-0.07652325856989303,-0.03775864715747996
-0.08894611135798702,-0.03623536544201006
-0.08936801197567852,-0.03604393417440062
-0.08946471239675283,-0.035971594372171435
-0.08904873248955118,-0.036618028814343354
-0.08937343850364105,-0.036039047411859454
